Type;FromPath;FromClass;FromEntity;FromLineNo;Relations;ToPath;ToClass;ToEntity;ToClassType;ToLineNo
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;25;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.content.res.Resources;getDisplayMetrics;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;57;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;setMinimumWidth;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onAttachedToWindow;114;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.CompoundButton;isChecked;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onDraw;149;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.Paint;setColor;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onMeasure;82;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;setMeasuredDimension;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;32;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.Paint;Paint;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;setChecked;94;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;isAttachedToWindow;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;56;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.TextView;setMinHeight;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onDraw;148;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.RectF;set;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;28;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.RectF;RectF;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onDraw;124;CALLS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.math.MathKt__MathJVMKt;roundToInt;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;29;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.Paint;Paint;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;jumpDrawablesToCurrentState;106;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.animation.ValueAnimator;cancel;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;setChecked;94;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;isLaidOut;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;animateThumbTo;154;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.animation.ValueAnimator;cancel;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;jumpDrawablesToCurrentState;108;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;invalidate;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;15;CALLS;/home/huy/.gradle/caches/8.10.2/transforms/749d3c979e55d85e08f787a8ac91f6fa/transformed/appcompat-1.6.1-api.jar;androidx.appcompat.widget.AppCompatCheckBox;AppCompatCheckBox;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;67;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.content.res.TypedArray;getBoolean;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;51;CALLS;/home/huy/.gradle/caches/8.10.2/transforms/749d3c979e55d85e08f787a8ac91f6fa/transformed/appcompat-1.6.1-api.jar;androidx.appcompat.widget.AppCompatCheckBox;setButtonDrawable;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onMeasure;80;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;resolveSize;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;setChecked;87;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.CompoundButton;setChecked;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;75;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.CompoundButton;setChecked;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;35;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.Paint;Paint;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onDraw;123;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.RectF;set;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;animateThumbTo;155;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.animation.ValueAnimator;ofFloat;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;animateThumbTo;158;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.animation.ValueAnimator;addUpdateListener;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onDraw;133;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.RectF;set;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;setChecked;86;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.CompoundButton;isChecked;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;jumpDrawablesToCurrentState;105;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.CompoundButton;jumpDrawablesToCurrentState;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;jumpDrawablesToCurrentState;107;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.CompoundButton;isChecked;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onDraw;119;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;getWidth;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;59;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.TextView;setPadding;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;30;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.Paint;setStyle;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onAttachedToWindow;115;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;invalidate;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;62;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;setFocusable;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;animateThumbTo;157;CALLS;/home/huy/.gradle/caches/8.10.2/transforms/e169ff0d2fbb9c15968ed4d33c4f0bf6/transformed/interpolator-1.0.0-api.jar;androidx.interpolator.view.animation.FastOutSlowInInterpolator;FastOutSlowInInterpolator;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;61;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;setClickable;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;54;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.TextView;setGravity;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;53;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.TextView;setText;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onDraw;126;CALLS;/home/huy/.gradle/caches/8.10.2/transforms/7a3c4f4a6163b0eebef3ae02fae9eff2/transformed/core-1.13.0-api.jar;androidx.core.graphics.ColorUtils;setAlphaComponent;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;47;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.CompoundButton;isChecked;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onDraw;141;CALLS;/home/huy/.gradle/caches/8.10.2/transforms/7a3c4f4a6163b0eebef3ae02fae9eff2/transformed/core-1.13.0-api.jar;androidx.core.graphics.ColorUtils;setAlphaComponent;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onDraw;130;CALLS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.ranges.RangesKt___RangesKt;coerceIn;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;animateThumbTo;162;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.animation.ValueAnimator;start;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onDraw;142;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.Canvas;drawRoundRect;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;setChecked;97;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;invalidate;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;72;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.CompoundButton;isChecked;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onDraw;127;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.Canvas;drawRoundRect;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onAttachedToWindow;112;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.TextView;onAttachedToWindow;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;55;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.TextView;setMinWidth;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;animateThumbTo;157;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.animation.ValueAnimator;setInterpolator;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onDraw;120;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;getHeight;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;15;CALLS;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView$Companion;GlimpseToggleView$Companion;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;60;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.TextView;setIncludeFontPadding;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onMeasure;81;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;resolveSize;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;58;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;setMinimumHeight;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;33;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.Paint;setStyle;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;67;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.widget.CompoundButton;isChecked;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;52;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;setBackground;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;animateThumbTo;156;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.animation.ValueAnimator;setDuration;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onDraw;150;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.Canvas;drawOval;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;69;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.content.res.TypedArray;recycle;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;26;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.RectF;RectF;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;setChecked;95;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.animation.ValueAnimator;cancel;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onDraw;140;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.Paint;setColor;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onDraw;130;CALLS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.math.MathKt__MathJVMKt;roundToInt;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;27;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.RectF;RectF;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onDraw;124;CALLS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.ranges.RangesKt___RangesKt;coerceIn;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;65;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.content.Context;obtainStyledAttributes;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;25;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.view.View;getResources;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;onDraw;139;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.Paint;setStrokeWidth;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;30;READS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.Paint$Style;FILL;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;setChecked;90;READS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.Unit;INSTANCE;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;setChecked;98;READS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.Unit;INSTANCE;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;33;READS;/home/huy/android-sdk/platforms/android-36/android.jar;android.graphics.Paint$Style;STROKE;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;setChecked;95;READS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.Unit;INSTANCE;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;jumpDrawablesToCurrentState;106;READS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.Unit;INSTANCE;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;31;READS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.Unit;INSTANCE;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;18;READS;/home/huy/.gradle/caches/8.10.2/transforms/749d3c979e55d85e08f787a8ac91f6fa/transformed/appcompat-1.6.1-api.jar;androidx.appcompat.R$attr;checkboxStyle;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;25;READS;/home/huy/android-sdk/platforms/android-36/android.jar;android.util.DisplayMetrics;density;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;animateThumbTo;154;READS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.Unit;INSTANCE;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;GlimpseToggleView;34;READS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.Unit;INSTANCE;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/view/GlimpseToggleView.kt;com.android.synclab.glimpse.presentation.view.GlimpseToggleView;animateThumbTo;163;READS;/home/huy/.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-stdlib/2.0.21/618b539767b4899b4660a83006e052b63f1db551/kotlin-stdlib-2.0.21.jar;kotlin.Unit;INSTANCE;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService$updateRunnable$1;run;58;CALLS;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.data.state.MonitoringStateStore;isMonitoringEnabled;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService$updateRunnable$1;run;63;CALLS;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;access$getHandler$p;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService$updateRunnable$1;run;57;CALLS;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService;access$updateBatteryState;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService$updateRunnable$1;run;58;CALLS;app/src/main/kotlin/com/android/synclab/glimpse/data/state/MonitoringStateStore.kt;com.android.synclab.glimpse.data.state.MonitoringStateStore;isOverlayVisible;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService$updateRunnable$1;run;63;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.os.Handler;postDelayed;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService$updateRunnable$1;run;60;CALLS;/home/huy/android-sdk/platforms/android-36/android.jar;android.app.Service;stopSelf;CLASS;0
CBO;app/src/main/kotlin/com/android/synclab/glimpse/presentation/BatteryOverlayService.kt;com.android.synclab.glimpse.presentation.BatteryOverlayService$updateRunnable$1;run;59;CALLS;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.utils.LogCompat;i;CLASS;0
