RelationType;FromEntity;FromPath;FromLine;ToEntity;ToPath;FromClass;ToClass;RelationCount;FromModule>ToModule;Key;Violation
CALLS;dispatchServiceAction;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;591;e;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
CALLS;isDiagnosticInputDeviceLoggingEnabled;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;681;isDebugBuild;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
CALLS;onRequestPermissionsResult;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;234;i;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
CALLS;showConfigDialog;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;473;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
CALLS;logInputDeviceCallback;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;648;buildBatteryInfo;app/src/main/kotlin/com/android/synclab/glimpse/utils/InputDeviceLogUtils.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.InputDeviceLogUtils;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
CALLS;onResume;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;173;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
CALLS;handleControllerProfileState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;756;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
CALLS;logInputDeviceCallback;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;651;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
CALLS;showConfigDialog;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;475;e;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
CALLS;ensureForegroundPermissions;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;543;w;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
CALLS;startMonitoring;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;502;i;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
CALLS;requestOverlayPermission;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;493;i;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
CALLS;logInputDeviceCallback;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;675;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
CALLS;logInputDeviceCallback;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;643;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
CALLS;setupToolbarMenu;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;252;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
CALLS;handleSettingToggleChanged;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;302;d;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;setupToolbarMenu;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;252;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;logInputDeviceCallback;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;677;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;onResume;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;175;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;onCreate;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;116;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;loadControllerProfile;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;778;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;handleControllerProfileState;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;770;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;showConfigDialog;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;475;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;handleBluetoothPermissionResult;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;568;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;handleBluetoothPermissionResult;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;561;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;onResume;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;173;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;handleSettingToggleChanged;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;279;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;requestOverlayPermission;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;482;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;logInputDeviceCallback;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;675;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;ensureForegroundPermissions;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;530;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;logInputDeviceCallback;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;665;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;logInputDeviceCallback;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;651;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;requestOverlayPermission;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;496;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;logInputDeviceCallback;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;625;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;logInputDeviceCallback;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;633;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;handleSettingToggleChanged;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;302;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;logInputDeviceCallback;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;643;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;logInputDeviceCallback;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;640;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;showConfigDialog;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;473;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;startMonitoring;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;502;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;onCreate;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;117;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;showCustomizeVibeDialog;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;344;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
READS;persistControllerProfile;app/src/main/kotlin/com/android/synclab/glimpse/presentation/MainActivity.kt;830;INSTANCE;app/src/main/kotlin/com/android/synclab/glimpse/utils/LogCompat.kt;com.android.synclab.glimpse.presentation.MainActivity;com.android.synclab.glimpse.utils.LogCompat;1;app/src/main/kotlin/com/android/synclab/glimpse/presentation>app/src/main/kotlin/com/android/synclab/glimpse/utils;3;N
