metric_id;metric_type_id;entity_id;value;path_id
6613;248;272333;5;272334
6614;101;272339;1;272334
6615;105;272339;1;272334
6616;103;272339;1;272334
6617;138;272339;5;272334
6618;139;272339;1;272334
6619;140;272339;1;272334
6620;141;272339;1;272334
6621;142;272339;5;272334
6622;101;272338;1;272334
6623;105;272338;1;272334
6624;103;272338;0;272334
6625;138;272338;5;272334
6626;139;272338;1;272334
6627;140;272338;1;272334
6628;141;272338;1;272334
6629;142;272338;5;272334
6630;101;272336;1;272334
6631;105;272336;1;272334
6632;103;272336;0;272334
6633;117;272336;0.2775;272334
6634;138;272336;5;272334
6635;139;272336;1;272334
6636;140;272336;1;272334
6637;141;272336;1;272334
6638;142;272336;5;272334
6639;101;272337;1;272334
6640;105;272337;1;272334
6641;103;272337;0;272334
6642;138;272337;5;272334
6643;139;272337;1;272334
6644;140;272337;1;272334
6645;141;272337;1;272334
6646;142;272337;5;272334
6647;217;272342;4;272334
6648;220;272342;1;272334
6649;201;272342;12;272334
6650;212;272342;9;272334
6651;224;272342;8;272334
6652;227;272342;1;272334
6653;229;272342;1;272334
6654;231;272342;1;272334
6655;242;272342;46;272334
6656;243;272342;9;272334
6657;244;272342;2;272334
6658;245;272342;2;272334
6659;246;272342;46;272334
6660;248;272342;5;272334
6661;202;272361;9;272263
6662;203;272361;11;272263
6663;207;272361;2;272263
6664;208;272361;3;272263
6665;209;272361;4;272263
6666;220;272361;2;272263
6667;201;272361;101;272263
6668;212;272361;85;272263
6669;224;272361;49;272263
6670;226;272361;13;272263
6671;227;272361;0.8961;272263
6672;229;272361;2;272263
6673;230;272361;18;272263
6674;231;272361;1;272263
6675;232;272361;18;272263
6676;236;272361;0.0297;272263
6677;237;272361;34;272263
6678;238;272361;61;272263
6679;240;272361;1;272263
6680;242;272361;510;272263
6681;243;272361;85;272263
6682;244;272361;85;272263
6683;245;272361;85;272263
6684;246;272361;510;272263
6685;248;272361;510;272263
6686;249;272361;9;272263
6687;103;272762;0;272263
6688;102;272383;3;272263
6689;101;272383;9;272263
6690;105;272383;9;272263
6691;103;272383;2;272263
6692;117;272383;0.2976;272263
6693;133;272383;2;272263
6694;136;272383;3;272263
6695;137;272383;1;272263
6696;138;272383;44;272263
6697;139;272383;9;272263
6698;140;272383;9;272263
6699;141;272383;9;272263
6700;142;272383;44;272263
6701;144;272383;1;272263
6702;102;272387;1;272263
6703;101;272387;7;272263
6704;105;272387;7;272263
6705;103;272387;3;272263
6706;117;272387;0.1875;272263
6707;133;272387;1;272263
6708;136;272387;1;272263
6709;138;272387;41;272263
6710;139;272387;7;272263
6711;140;272387;7;272263
6712;141;272387;7;272263
6713;142;272387;41;272263
6714;103;272363;0;272263
6715;103;272739;0;272263
6716;102;272751;1;272263
6717;101;272751;4;272263
6718;105;272751;4;272263
6719;103;272751;4;272263
6720;117;272751;0.15;272263
6721;133;272751;1;272263
6722;136;272751;1;272263
6723;138;272751;37;272263
6724;139;272751;4;272263
6725;140;272751;4;272263
6726;141;272751;4;272263
6727;142;272751;37;272263
6728;102;272756;5;272263
6729;101;272756;15;272263
6730;105;272756;13;272263
6731;103;272756;1;272263
6732;117;272756;0.15;272263
6733;128;272756;0.0667;272263
6734;133;272756;3;272263
6735;136;272756;5;272263
6736;137;272756;2;272263
6737;138;272756;74;272263
6738;139;272756;13;272263
6739;140;272756;13;272263
6740;141;272756;13;272263
6741;142;272756;74;272263
6742;144;272756;1;272263
6743;103;272761;0;272263
6744;102;272760;1;272263
6745;101;272760;6;272263
6746;105;272760;6;272263
6747;103;272760;0;272263
6748;117;272760;0.2312;272263
6749;133;272760;1;272263
6750;136;272760;1;272263
6751;138;272760;23;272263
6752;139;272760;6;272263
6753;140;272760;6;272263
6754;141;272760;6;272263
6755;142;272760;23;272263
6756;102;272381;3;272263
6757;101;272381;7;272263
6758;105;272381;7;272263
6759;103;272381;1;272263
6760;117;272381;0.3199;272263
6761;133;272381;2;272263
6762;136;272381;3;272263
6763;137;272381;1;272263
6764;138;272381;24;272263
6765;139;272381;7;272263
6766;140;272381;7;272263
6767;141;272381;7;272263
6768;142;272381;24;272263
6769;102;272759;1;272263
6770;101;272759;4;272263
6771;105;272759;4;272263
6772;103;272759;0;272263
6773;117;272759;0.15;272263
6774;133;272759;1;272263
6775;136;272759;1;272263
6776;138;272759;15;272263
6777;139;272759;4;272263
6778;140;272759;4;272263
6779;141;272759;4;272263
6780;142;272759;15;272263
6781;103;272362;1;272263
6782;117;272362;0.1763;272263
6783;102;272747;3;272263
6784;101;272747;22;272263
6785;105;272747;19;272263
6786;103;272747;0;272263
6787;117;272747;0.2669;272263
6788;128;272747;0.0455;272263
6789;133;272747;2;272263
6790;136;272747;3;272263
6791;137;272747;1;272263
6792;138;272747;145;272263
6793;139;272747;19;272263
6794;140;272747;19;272263
6795;141;272747;19;272263
6796;142;272747;145;272263
6797;144;272747;7;272263
6798;103;272741;0;272263
6799;220;272394;1;271520
6800;224;272394;8;271520
6801;227;272394;1;271520
6802;229;272394;1;271520
6803;231;272394;1;271520
6804;202;272466;15;271663
6805;203;272466;5;271663
6806;209;272466;15;271663
6807;220;272466;1;271663
6808;201;272466;7;271663
6809;212;272466;7;271663
6810;224;272466;28;271663
6811;225;272466;6;271663
6812;226;272466;6;271663
6813;227;272466;0.6471;271663
6814;229;272466;1;271663
6815;230;272466;12;271663
6816;231;272466;1;271663
6817;232;272466;12;271663
6818;237;272466;19;271663
6819;238;272466;35;271663
6820;240;272466;2;271663
6821;242;272466;41;271663
6822;243;272466;7;271663
6823;244;272466;7;271663
6824;245;272466;7;271663
6825;246;272466;41;271663
6826;248;272466;41;271663
6827;249;272466;1;271663
6828;102;272467;1;271663
6829;101;272467;1;271663
6830;105;272467;1;271663
6831;103;272467;0;271663
6832;117;272467;0.1664;271663
6833;133;272467;1;271663
6834;136;272467;1;271663
6835;138;272467;4;271663
6836;139;272467;1;271663
6837;140;272467;1;271663
6838;141;272467;1;271663
6839;142;272467;4;271663
6840;102;272560;1;271663
6841;101;272560;1;271663
6842;105;272560;1;271663
6843;103;272560;0;271663
6844;133;272560;1;271663
6845;136;272560;1;271663
6846;138;272560;7;271663
6847;139;272560;1;271663
6848;140;272560;1;271663
6849;141;272560;1;271663
6850;142;272560;7;271663
6851;102;272469;1;271663
6852;101;272469;1;271663
6853;105;272469;1;271663
6854;103;272469;0;271663
6855;117;272469;0.1664;271663
6856;133;272469;1;271663
6857;136;272469;1;271663
6858;138;272469;7;271663
6859;139;272469;1;271663
6860;140;272469;1;271663
6861;141;272469;1;271663
6862;142;272469;7;271663
6863;101;272577;7;271663
6864;105;272577;7;271663
6865;103;272577;0;271663
6866;117;272577;0.15;271663
6867;138;272577;41;271663
6868;139;272577;7;271663
6869;140;272577;7;271663
6870;141;272577;7;271663
6871;142;272577;41;271663
6872;144;272577;1;271663
6873;102;272545;1;271663
6874;101;272545;7;271663
6875;105;272545;7;271663
6876;103;272545;5;271663
6877;117;272545;0.5312;271663
6878;133;272545;1;271663
6879;136;272545;1;271663
6880;138;272545;38;271663
6881;139;272545;7;271663
6882;140;272545;7;271663
6883;141;272545;7;271663
6884;142;272545;38;271663
6885;102;272558;1;271663
6886;101;272558;1;271663
6887;105;272558;1;271663
6888;103;272558;0;271663
6889;133;272558;1;271663
6890;136;272558;1;271663
6891;138;272558;4;271663
6892;139;272558;1;271663
6893;140;272558;1;271663
6894;141;272558;1;271663
6895;142;272558;4;271663
6896;101;272576;7;271663
6897;105;272576;7;271663
6898;103;272576;0;271663
6899;138;272576;41;271663
6900;139;272576;7;271663
6901;140;272576;7;271663
6902;141;272576;7;271663
6903;142;272576;41;271663
6904;103;272569;8;271663
6905;117;272569;0.15;271663
6906;102;272559;1;271663
6907;101;272559;1;271663
6908;105;272559;1;271663
6909;103;272559;0;271663
6910;133;272559;1;271663
6911;136;272559;1;271663
6912;138;272559;7;271663
6913;139;272559;1;271663
6914;140;272559;1;271663
6915;141;272559;1;271663
6916;142;272559;7;271663
6917;102;272470;1;271663
6918;101;272470;1;271663
6919;105;272470;1;271663
6920;103;272470;0;271663
6921;117;272470;0.1664;271663
6922;133;272470;1;271663
6923;136;272470;1;271663
6924;138;272470;7;271663
6925;139;272470;1;271663
6926;140;272470;1;271663
6927;141;272470;1;271663
6928;142;272470;7;271663
6929;102;272557;1;271663
6930;101;272557;1;271663
6931;105;272557;1;271663
6932;103;272557;0;271663
6933;133;272557;1;271663
6934;136;272557;1;271663
6935;138;272557;7;271663
6936;139;272557;1;271663
6937;140;272557;1;271663
6938;141;272557;1;271663
6939;142;272557;7;271663
6940;102;272562;1;271663
6941;101;272562;1;271663
6942;105;272562;1;271663
6943;103;272562;0;271663
6944;133;272562;1;271663
6945;136;272562;1;271663
6946;138;272562;7;271663
6947;139;272562;1;271663
6948;140;272562;1;271663
6949;141;272562;1;271663
6950;142;272562;7;271663
6951;103;272503;7;271663
6952;117;272503;0.1651;271663
6953;102;272563;1;271663
6954;101;272563;7;271663
6955;105;272563;7;271663
6956;103;272563;5;271663
6957;117;272563;0.2775;271663
6958;133;272563;1;271663
6959;136;272563;1;271663
6960;138;272563;38;271663
6961;139;272563;7;271663
6962;140;272563;7;271663
6963;141;272563;7;271663
6964;142;272563;38;271663
6965;101;272580;7;271663
6966;105;272580;7;271663
6967;103;272580;1;271663
6968;117;272580;0.15;271663
6969;138;272580;41;271663
6970;139;272580;7;271663
6971;140;272580;7;271663
6972;141;272580;7;271663
6973;142;272580;41;271663
6974;102;272468;1;271663
6975;101;272468;1;271663
6976;105;272468;1;271663
6977;103;272468;0;271663
6978;117;272468;0.1664;271663
6979;133;272468;1;271663
6980;136;272468;1;271663
6981;138;272468;7;271663
6982;139;272468;1;271663
6983;140;272468;1;271663
6984;141;272468;1;271663
6985;142;272468;7;271663
6986;102;272561;1;271663
6987;101;272561;1;271663
6988;105;272561;1;271663
6989;103;272561;0;271663
6990;133;272561;1;271663
6991;136;272561;1;271663
6992;138;272561;7;271663
6993;139;272561;1;271663
6994;140;272561;1;271663
6995;141;272561;1;271663
6996;142;272561;7;271663
6997;220;272478;1;272177
6998;224;272478;8;272177
6999;226;272478;3;272177
7000;227;272478;1;272177
7001;229;272478;1;272177
7002;231;272478;1;272177
7003;237;272478;2;272177
7004;240;272478;1;272177
7005;202;272525;1;272177
7006;207;272525;1;272177
7007;220;272525;1;272177
7008;201;272525;4;272177
7009;212;272525;4;272177
7010;224;272525;8;272177
7011;226;272525;1;272177
7012;227;272525;1;272177
7013;229;272525;1;272177
7014;231;272525;1;272177
7015;237;272525;1;272177
7016;242;272525;16;272177
7017;243;272525;4;272177
7018;244;272525;4;272177
7019;245;272525;4;272177
7020;246;272525;16;272177
7021;248;272525;16;272177
7022;103;272526;1;272177
7023;117;272526;0.2775;272177
7024;101;273178;4;272177
7025;105;273178;4;272177
7026;103;273178;0;272177
7027;117;273178;0.3859;272177
7028;138;273178;16;272177
7029;139;273178;4;272177
7030;140;273178;4;272177
7031;141;273178;4;272177
7032;142;273178;16;272177
7033;202;272527;1;272528
7034;207;272527;1;272528
7035;220;272527;1;272528
7036;201;272527;3;272528
7037;212;272527;3;272528
7038;224;272527;8;272528
7039;226;272527;1;272528
7040;227;272527;1;272528
7041;229;272527;1;272528
7042;231;272527;1;272528
7043;237;272527;1;272528
7044;242;272527;18;272528
7045;243;272527;3;272528
7046;244;272527;3;272528
7047;245;272527;3;272528
7048;246;272527;18;272528
7049;248;272527;18;272528
7050;103;272530;1;272528
7051;117;272530;0.2775;272528
7052;101;272529;3;272528
7053;105;272529;3;272528
7054;103;272529;0;272528
7055;117;272529;0.3859;272528
7056;138;272529;18;272528
7057;139;272529;3;272528
7058;140;272529;3;272528
7059;141;272529;3;272528
7060;142;272529;18;272528
7061;202;272532;11;272528
7062;217;272532;1;272528
7063;203;272532;18;272528
7064;207;272532;3;272528
7065;208;272532;3;272528
7066;205;272532;1;272528
7067;209;272532;5;272528
7068;206;272532;2;272528
7069;220;272532;7;272528
7070;201;272532;159;272528
7071;212;272532;136;272528
7072;221;272532;1;272528
7073;224;272532;92;272528
7074;225;272532;2;272528
7075;226;272532;21;272528
7076;227;272532;0.9691;272528
7077;229;272532;7;272528
7078;230;272532;25;272528
7079;231;272532;1;272528
7080;232;272532;25;272528
7081;236;272532;0.044;272528
7082;237;272532;60;272528
7083;238;272532;106;272528
7084;240;272532;1;272528
7085;242;272532;828;272528
7086;243;272532;136;272528
7087;244;272532;133;272528
7088;245;272532;133;272528
7089;246;272532;827;272528
7090;247;272532;1;272528
7091;248;272532;809;272528
7092;249;272532;19;272528
7093;103;272694;0;272528
7094;103;272980;0;272528
7095;103;272986;0;272528
7096;103;273029;0;272528
7097;103;272987;0;272528
7098;103;272985;0;272528
7099;103;273050;1;272528
7100;117;273050;0.15;272528
7101;102;273027;5;272528
7102;101;273027;34;272528
7103;105;273027;31;272528
7104;103;273027;1;272528
7105;117;273027;0.15;272528
7106;128;273027;0.1471;272528
7107;133;273027;3;272528
7108;136;273027;5;272528
7109;137;273027;2;272528
7110;138;273027;238;272528
7111;139;273027;31;272528
7112;140;273027;31;272528
7113;141;273027;31;272528
7114;142;273027;238;272528
7115;144;273027;8;272528
7116;102;272692;8;272528
7117;101;272692;18;272528
7118;105;272692;15;272528
7119;103;272692;1;272528
7120;117;272692;0.156;272528
7121;133;272692;4;272528
7122;136;272692;8;272528
7123;137;272692;3;272528
7124;138;272692;65;272528
7125;139;272692;15;272528
7126;140;272692;15;272528
7127;141;272692;15;272528
7128;142;272692;65;272528
7129;144;272692;2;272528
7130;103;272991;0;272528
7131;103;273016;0;272528
7132;103;272688;0;272528
7133;103;272990;0;272528
7134;103;272993;0;272528
7135;102;273023;4;272528
7136;101;273023;6;272528
7137;105;273023;6;272528
7138;103;273023;0;272528
7139;117;273023;0.15;272528
7140;133;273023;2;272528
7141;136;273023;4;272528
7142;137;273023;1;272528
7143;138;273023;29;272528
7144;139;273023;6;272528
7145;140;273023;6;272528
7146;141;273023;6;272528
7147;142;273023;29;272528
7148;103;272995;0;272528
7149;103;272983;0;272528
7150;103;273018;0;272528
7151;103;272690;0;272528
7152;102;273009;1;272528
7153;101;273009;5;272528
7154;105;273009;5;272528
7155;103;273009;2;272528
7156;117;273009;0.15;272528
7157;133;273009;1;272528
7158;136;273009;1;272528
7159;138;273009;38;272528
7160;139;273009;5;272528
7161;140;273009;5;272528
7162;141;273009;5;272528
7163;142;273009;38;272528
7164;144;273009;2;272528
7165;102;272981;1;272528
7166;101;272981;3;272528
7167;105;272981;3;272528
7168;103;272981;1;272528
7169;117;272981;0.1656;272528
7170;133;272981;1;272528
7171;136;272981;1;272528
7172;138;272981;22;272528
7173;139;272981;3;272528
7174;140;272981;3;272528
7175;141;272981;3;272528
7176;142;272981;22;272528
7177;103;272994;0;272528
7178;103;273004;5;272528
7179;117;273004;0.405;272528
7180;103;272720;0;272528
7181;103;272992;0;272528
7182;103;273047;2;272528
7183;117;273047;0.15;272528
7184;102;272982;1;272528
7185;101;272982;3;272528
7186;105;272982;3;272528
7187;103;272982;1;272528
7188;117;272982;0.1656;272528
7189;133;272982;1;272528
7190;136;272982;1;272528
7191;138;272982;16;272528
7192;139;272982;3;272528
7193;140;272982;3;272528
7194;141;272982;3;272528
7195;142;272982;16;272528
7196;103;273017;0;272528
7197;103;273052;2;272528
7198;117;273052;0.15;272528
7199;102;273040;1;272528
7200;101;273040;4;272528
7201;105;273040;4;272528
7202;103;273040;0;272528
7203;133;273040;1;272528
7204;136;273040;1;272528
7205;138;273040;14;272528
7206;139;273040;4;272528
7207;140;273040;4;272528
7208;141;273040;4;272528
7209;142;273040;14;272528
7210;103;272979;3;272528
7211;117;272979;0.4942;272528
7212;144;272979;4;272528
7213;102;273039;1;272528
7214;101;273039;9;272528
7215;105;273039;9;272528
7216;103;273039;0;272528
7217;133;273039;1;272528
7218;136;273039;1;272528
7219;138;273039;28;272528
7220;139;273039;9;272528
7221;140;273039;9;272528
7222;141;273039;9;272528
7223;142;273039;28;272528
7224;103;273028;0;272528
7225;103;272989;0;272528
7226;103;273011;0;272528
7227;102;273019;1;272528
7228;101;273019;12;272528
7229;105;273019;12;272528
7230;103;273019;1;272528
7231;117;273019;0.1689;272528
7232;133;273019;1;272528
7233;136;273019;1;272528
7234;138;273019;55;272528
7235;139;273019;12;272528
7236;140;273019;12;272528
7237;141;273019;12;272528
7238;142;273019;55;272528
7239;144;273019;3;272528
7240;102;273025;4;272528
7241;101;273025;6;272528
7242;105;273025;5;272528
7243;114;273025;1;272528
7244;103;273025;0;272528
7245;117;273025;0.15;272528
7246;128;273025;0.1667;272528
7247;133;273025;2;272528
7248;136;273025;4;272528
7249;137;273025;1;272528
7250;138;273025;25;272528
7251;139;273025;5;272528
7252;140;273025;5;272528
7253;141;273025;5;272528
7254;142;273025;24;272528
7255;143;273025;1;272528
7256;103;272984;0;272528
7257;103;272988;0;272528
7258;220;272533;1;272535
7259;224;272533;8;272535
7260;227;272533;1;272535
7261;229;272533;1;272535
7262;231;272533;1;272535
7263;220;272598;1;271454
7264;224;272598;8;271454
7265;227;272598;1;271454
7266;229;272598;1;271454
7267;231;272598;1;271454
7268;202;272615;2;272599
7269;209;272615;1;272599
7270;220;272615;1;272599
7271;224;272615;12;272599
7272;226;272615;5;272599
7273;227;272615;1;272599
7274;229;272615;1;272599
7275;231;272615;2;272599
7276;237;272615;7;272599
7277;238;272615;10;272599
7278;240;272615;1;272599
7279;241;272615;2;272599
7280;103;273593;0;272599
7281;117;273593;0.15;272599
7282;103;272616;1;272599
7283;117;272616;0.1819;272599
7284;202;272622;5;272937
7285;203;272622;4;272937
7286;207;272622;1;272937
7287;209;272622;4;272937
7288;220;272622;1;272937
7289;201;272622;85;272937
7290;212;272622;74;272937
7291;224;272622;24;272937
7292;226;272622;14;272937
7293;227;272622;0.7143;272937
7294;229;272622;1;272937
7295;230;272622;16;272937
7296;231;272622;1;272937
7297;232;272622;16;272937
7298;236;272622;0.0235;272937
7299;237;272622;29;272937
7300;238;272622;48;272937
7301;240;272622;2;272937
7302;241;272622;1;272937
7303;242;272622;415;272937
7304;243;272622;74;272937
7305;244;272622;74;272937
7306;245;272622;74;272937
7307;246;272622;415;272937
7308;248;272622;415;272937
7309;249;272622;11;272937
7310;102;272624;3;272937
7311;101;272624;15;272937
7312;105;272624;14;272937
7313;103;272624;0;272937
7314;117;272624;0.1627;272937
7315;128;272624;0.0667;272937
7316;133;272624;2;272937
7317;136;272624;3;272937
7318;137;272624;1;272937
7319;138;272624;75;272937
7320;139;272624;14;272937
7321;140;272624;14;272937
7322;141;272624;14;272937
7323;142;272624;75;272937
7324;144;272624;3;272937
7325;102;272639;8;272937
7326;101;272639;47;272937
7327;105;272639;41;272937
7328;103;272639;2;272937
7329;117;272639;0.1709;272937
7330;128;272639;0.0213;272937
7331;133;272639;4;272937
7332;136;272639;8;272937
7333;137;272639;3;272937
7334;138;272639;238;272937
7335;139;272639;41;272937
7336;140;272639;41;272937
7337;141;272639;41;272937
7338;142;272639;238;272937
7339;144;272639;7;272937
7340;102;273615;1;272937
7341;101;273615;3;272937
7342;105;273615;3;272937
7343;103;273615;0;272937
7344;133;273615;1;272937
7345;136;273615;1;272937
7346;138;273615;5;272937
7347;139;273615;3;272937
7348;140;273615;3;272937
7349;141;273615;3;272937
7350;142;273615;5;272937
7351;102;272642;1;272937
7352;101;272642;3;272937
7353;105;272642;3;272937
7354;103;272642;2;272937
7355;117;272642;0.1709;272937
7356;133;272642;1;272937
7357;136;272642;1;272937
7358;138;272642;21;272937
7359;139;272642;3;272937
7360;140;272642;3;272937
7361;141;272642;3;272937
7362;142;272642;21;272937
7363;102;273610;1;272937
7364;101;273610;3;272937
7365;105;273610;3;272937
7366;103;273610;0;272937
7367;128;273610;0.3333;272937
7368;133;273610;1;272937
7369;136;273610;1;272937
7370;138;273610;14;272937
7371;139;273610;3;272937
7372;140;273610;3;272937
7373;141;273610;3;272937
7374;142;273610;14;272937
7375;103;273605;3;272937
7376;117;273605;0.2883;272937
7377;102;273616;4;272937
7378;101;273616;8;272937
7379;105;273616;8;272937
7380;103;273616;0;272937
7381;117;273616;0.1569;272937
7382;133;273616;2;272937
7383;136;273616;4;272937
7384;137;273616;1;272937
7385;138;273616;41;272937
7386;139;273616;8;272937
7387;140;273616;8;272937
7388;141;273616;8;272937
7389;142;273616;41;272937
7390;144;273616;1;272937
7391;202;272647;2;272305
7392;203;272647;1;272305
7393;209;272647;2;272305
7394;220;272647;1;272305
7395;201;272647;7;272305
7396;212;272647;7;272305
7397;224;272647;12;272305
7398;226;272647;3;272305
7399;227;272647;0.5;272305
7400;229;272647;1;272305
7401;230;272647;1;272305
7402;231;272647;1;272305
7403;232;272647;1;272305
7404;236;272647;0.1429;272305
7405;237;272647;3;272305
7406;238;272647;3;272305
7407;240;272647;2;272305
7408;241;272647;1;272305
7409;242;272647;30;272305
7410;243;272647;7;272305
7411;244;272647;7;272305
7412;245;272647;7;272305
7413;246;272647;30;272305
7414;248;272647;30;272305
7415;103;273135;1;272305
7416;117;273135;0.2883;272305
7417;102;272648;1;272305
7418;101;272648;3;272305
7419;105;272648;3;272305
7420;103;272648;1;272305
7421;117;272648;0.1669;272305
7422;128;272648;0.3333;272305
7423;133;272648;1;272305
7424;136;272648;1;272305
7425;138;272648;19;272305
7426;139;272648;3;272305
7427;140;272648;3;272305
7428;141;272648;3;272305
7429;142;272648;19;272305
7430;202;272649;9;272934
7431;203;272649;2;272934
7432;209;272649;9;272934
7433;220;272649;1;272934
7434;201;272649;4;272934
7435;212;272649;4;272934
7436;224;272649;16;272934
7437;225;272649;2;272934
7438;226;272649;5;272934
7439;227;272649;0.4;272934
7440;229;272649;1;272934
7441;230;272649;6;272934
7442;231;272649;1;272934
7443;232;272649;6;272934
7444;237;272649;12;272934
7445;238;272649;16;272934
7446;240;272649;2;272934
7447;242;272649;16;272934
7448;243;272649;4;272934
7449;244;272649;4;272934
7450;245;272649;4;272934
7451;246;272649;16;272934
7452;248;272649;16;272934
7453;249;272649;1;272934
7454;102;273065;1;272934
7455;101;273065;1;272934
7456;105;273065;1;272934
7457;103;273065;0;272934
7458;133;273065;1;272934
7459;136;273065;1;272934
7460;138;273065;5;272934
7461;139;273065;1;272934
7462;140;273065;1;272934
7463;141;273065;1;272934
7464;142;273065;5;272934
7465;103;273069;5;272934
7466;117;273069;0.15;272934
7467;102;272650;1;272934
7468;101;272650;1;272934
7469;105;272650;1;272934
7470;103;272650;0;272934
7471;117;272650;0.1669;272934
7472;133;272650;1;272934
7473;136;272650;1;272934
7474;138;272650;5;272934
7475;139;272650;1;272934
7476;140;272650;1;272934
7477;141;272650;1;272934
7478;142;272650;5;272934
7479;102;273064;1;272934
7480;101;273064;1;272934
7481;105;273064;1;272934
7482;103;273064;0;272934
7483;133;273064;1;272934
7484;136;273064;1;272934
7485;138;273064;5;272934
7486;139;273064;1;272934
7487;140;273064;1;272934
7488;141;273064;1;272934
7489;142;273064;5;272934
7490;101;273076;4;272934
7491;105;273076;4;272934
7492;103;273076;1;272934
7493;117;273076;0.15;272934
7494;138;273076;16;272934
7495;139;273076;4;272934
7496;140;273076;4;272934
7497;141;273076;4;272934
7498;142;273076;16;272934
7499;101;273074;4;272934
7500;105;273074;4;272934
7501;103;273074;0;272934
7502;117;273074;0.15;272934
7503;138;273074;16;272934
7504;139;273074;4;272934
7505;140;273074;4;272934
7506;141;273074;4;272934
7507;142;273074;16;272934
7508;144;273074;1;272934
7509;102;273066;1;272934
7510;101;273066;4;272934
7511;105;273066;4;272934
7512;103;273066;2;272934
7513;117;273066;0.2775;272934
7514;133;273066;1;272934
7515;136;273066;1;272934
7516;138;273066;13;272934
7517;139;273066;4;272934
7518;140;273066;4;272934
7519;141;273066;4;272934
7520;142;273066;13;272934
7521;102;273061;1;272934
7522;101;273061;4;272934
7523;105;273061;4;272934
7524;103;273061;2;272934
7525;117;273061;0.4;272934
7526;133;273061;1;272934
7527;136;273061;1;272934
7528;138;273061;13;272934
7529;139;273061;4;272934
7530;140;273061;4;272934
7531;141;273061;4;272934
7532;142;273061;13;272934
7533;101;273073;4;272934
7534;105;273073;4;272934
7535;103;273073;0;272934
7536;138;273073;16;272934
7537;139;273073;4;272934
7538;140;273073;4;272934
7539;141;273073;4;272934
7540;142;273073;16;272934
7541;102;272651;1;272934
7542;101;272651;1;272934
7543;105;272651;1;272934
7544;103;272651;0;272934
7545;117;272651;0.1669;272934
7546;133;272651;1;272934
7547;136;272651;1;272934
7548;138;272651;5;272934
7549;139;272651;1;272934
7550;140;272651;1;272934
7551;141;272651;1;272934
7552;142;272651;5;272934
7553;202;272695;7;272334
7554;203;272695;1;272334
7555;209;272695;7;272334
7556;220;272695;1;272334
7557;201;272695;1;272334
7558;212;272695;1;272334
7559;224;272695;12;272334
7560;225;272695;1;272334
7561;226;272695;2;272334
7562;227;272695;0.25;272334
7563;229;272695;1;272334
7564;230;272695;4;272334
7565;231;272695;2;272334
7566;232;272695;4;272334
7567;237;272695;8;272334
7568;238;272695;8;272334
7569;240;272695;1;272334
7570;242;272695;13;272334
7571;243;272695;1;272334
7572;244;272695;1;272334
7573;245;272695;1;272334
7574;246;272695;13;272334
7575;248;272695;13;272334
7576;102;272696;1;272334
7577;101;272696;1;272334
7578;105;272696;1;272334
7579;103;272696;0;272334
7580;117;272696;0.156;272334
7581;133;272696;1;272334
7582;136;272696;1;272334
7583;138;272696;6;272334
7584;139;272696;1;272334
7585;140;272696;1;272334
7586;141;272696;1;272334
7587;142;272696;6;272334
7588;102;272893;1;272334
7589;101;272893;1;272334
7590;105;272893;1;272334
7591;103;272893;1;272334
7592;117;272893;0.2775;272334
7593;133;272893;1;272334
7594;136;272893;1;272334
7595;138;272893;8;272334
7596;139;272893;1;272334
7597;140;272893;1;272334
7598;141;272893;1;272334
7599;142;272893;8;272334
7600;101;272900;1;272334
7601;105;272900;1;272334
7602;103;272900;1;272334
7603;138;272900;13;272334
7604;139;272900;1;272334
7605;140;272900;1;272334
7606;141;272900;1;272334
7607;142;272900;13;272334
7608;101;272899;1;272334
7609;105;272899;1;272334
7610;103;272899;0;272334
7611;117;272899;0.15;272334
7612;138;272899;13;272334
7613;139;272899;1;272334
7614;140;272899;1;272334
7615;141;272899;1;272334
7616;142;272899;13;272334
7617;103;272895;4;272334
7618;117;272895;0.15;272334
7619;102;272892;1;272334
7620;101;272892;1;272334
7621;105;272892;1;272334
7622;103;272892;0;272334
7623;133;272892;1;272334
7624;136;272892;1;272334
7625;138;272892;6;272334
7626;139;272892;1;272334
7627;140;272892;1;272334
7628;141;272892;1;272334
7629;142;272892;6;272334
7630;101;272898;1;272334
7631;105;272898;1;272334
7632;103;272898;0;272334
7633;138;272898;13;272334
7634;139;272898;1;272334
7635;140;272898;1;272334
7636;141;272898;1;272334
7637;142;272898;13;272334
7638;102;272890;1;272334
7639;101;272890;1;272334
7640;105;272890;1;272334
7641;103;272890;1;272334
7642;117;272890;0.3859;272334
7643;133;272890;1;272334
7644;136;272890;1;272334
7645;138;272890;8;272334
7646;139;272890;1;272334
7647;140;272890;1;272334
7648;141;272890;1;272334
7649;142;272890;8;272334
7650;202;272770;11;271430
7651;203;272770;3;271430
7652;209;272770;11;271430
7653;220;272770;1;271430
7654;201;272770;5;271430
7655;212;272770;5;271430
7656;224;272770;20;271430
7657;225;272770;4;271430
7658;226;272770;4;271430
7659;227;272770;0.5;271430
7660;229;272770;1;271430
7661;230;272770;8;271430
7662;231;272770;1;271430
7663;232;272770;8;271430
7664;237;272770;14;271430
7665;238;272770;22;271430
7666;240;272770;1;271430
7667;242;272770;21;271430
7668;243;272770;5;271430
7669;244;272770;5;271430
7670;245;272770;5;271430
7671;246;272770;21;271430
